Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
LK,20.7,Call,20.50,09/06/19,0,0.00,0.08,0.15,0.20,698,397,1.76,0.00%,"15:40 ET"
MSFT,139.55,Put,139.00,09/13/19,7,1.05,1.06,1.06,1.12,2433,1381,1.76,18.50%,"15:51 ET"
NVDA,179.28,Put,170.00,03/20/20,196,14.85,14.9,14.95,15.35,751,429,1.75,40.39%,"11:16 ET"
MU,48.97,Call,49.50,09/20/19,14,1.12,1.13,1.14,1.13,773,442,1.75,35.41%,"15:47 ET"
MA,292.02,Call,295.00,09/13/19,7,2.30,2.33,2.36,2.30,972,554,1.75,21.75%,"15:46 ET"
WFC,47.29,Put,47.00,09/20/19,14,0.58,0.59,0.60,0.68,1196,684,1.75,22.99%,"15:08 ET"
TWLO,124.5,Put,125.00,09/20/19,14,4.20,4.25,4.30,4.30,1854,1059,1.75,41.85%,"15:46 ET"
PCG,10.07,Put,9.00,09/20/19,14,0.51,0.55,0.60,0.55,12840,7317,1.75,134.46%,"15:53 ET"
LVS,56.47,Put,53.00,09/20/19,14,0.37,0.39,0.41,0.40,546,314,1.74,36.47%,"15:25 ET"
MU,48.97,Put,48.00,09/13/19,7,0.55,0.56,0.56,0.55,678,389,1.74,36.03%,"15:51 ET"
AAPL,213.91,Put,135.00,11/15/19,70,0.16,0.18,0.19,0.18,851,488,1.74,48.41%,"11:11 ET"
AMD,30.53,Call,29.50,09/13/19,7,1.35,1.36,1.37,1.35,928,534,1.74,43.42%,"15:55 ET"
NVDA,179.28,Put,180.00,09/13/19,7,3.65,3.68,3.70,3.65,1231,708,1.74,33.20%,"15:53 ET"
HD,231.14,Call,240.00,09/20/19,14,0.84,0.88,0.91,0.88,2310,1331,1.74,20.11%,"15:59 ET"
NVDA,179.28,Call,185.00,09/13/19,7,1.08,1.09,1.09,1.09,2926,1685,1.74,31.32%,"15:52 ET"
PANW,217.53,Call,222.50,09/06/19,0,0.01,0.02,0.02,0.02,656,379,1.73,0.00%,"14:18 ET"
WBA,52.51,Call,55.00,10/11/19,35,0.60,0.64,0.67,0.68,699,404,1.73,24.07%,"13:36 ET"
TWTR,45.6,Call,46.00,09/27/19,21,1.18,1.19,1.20,1.24,894,516,1.73,32.33%,"15:34 ET"
BMY,48.32,Call,48.00,10/18/19,42,1.52,1.53,1.54,1.54,5869,3388,1.73,20.16%,"16:01 ET"
X,11.46,Put,12.00,09/13/19,7,0.62,0.63,0.63,0.63,585,340,1.72,42.59%,"15:45 ET"
AMZN,1834.1,Call,1827.50,09/06/19,0,5.50,5.95,6.40,6.02,624,362,1.72,0.00%,"15:58 ET"
COG,17.59,Call,19.00,01/17/20,133,0.70,0.77,0.85,0.80,1000,581,1.72,30.77%,"15:24 ET"
T,36.28,Put,36.00,09/13/19,7,0.17,0.18,0.19,0.16,1340,778,1.72,14.00%,"15:49 ET"
QSR,75.77,Call,80.00,10/18/19,42,0.70,0.77,0.85,0.85,1350,786,1.72,22.38%,"15:24 ET"
RIG,5.07,Call,5.00,09/06/19,0,0.07,0.09,0.10,0.08,2431,1415,1.72,0.00%,"15:57 ET"
C,65.99,Put,63.00,09/13/19,7,0.14,0.15,0.15,0.14,825,482,1.71,28.15%,"16:00 ET"
TSLA,228.59,Call,245.00,09/13/19,7,0.46,0.48,0.49,0.47,868,509,1.71,36.30%,"16:03 ET"
M,15.45,Put,14.50,09/13/19,7,0.12,0.13,0.13,0.12,1160,677,1.71,52.32%,"15:47 ET"
AIMT,20.82,Put,12.50,09/20/19,14,0.85,0.93,1.00,0.90,4286,2503,1.71,290.25%,"15:47 ET"
AAPL,213.91,Call,215.00,09/13/19,7,2.13,2.14,2.15,2.13,15770,9224,1.71,21.93%,"15:57 ET"
UBER,31.96,Put,31.00,09/13/19,7,0.30,0.35,0.40,0.37,721,425,1.7,44.24%,"15:29 ET"
AMZN,1834.1,Call,1815.00,09/06/19,0,17.75,18.28,18.80,18.28,755,445,1.7,0.00%,"15:57 ET"
SQ,62.34,Call,63.50,09/20/19,14,1.05,1.07,1.08,1.06,772,453,1.7,33.85%,"15:58 ET"
M,15.45,Call,16.00,09/27/19,21,0.21,0.22,0.23,0.23,852,502,1.7,30.66%,"15:32 ET"
LULU,202.72,Call,197.50,09/06/19,0,5.05,5.23,5.40,5.50,1018,598,1.7,0.00%,"15:43 ET"
OXY,45.53,Call,43.00,09/20/19,14,2.44,2.47,2.51,2.49,1179,693,1.7,0.55%,"15:43 ET"
PEP,137.13,Put,135.00,09/20/19,14,0.73,0.75,0.77,0.79,1067,633,1.69,16.06%,"15:36 ET"
CRWD,76.2,Put,75.00,09/06/19,0,0.00,0.08,0.15,0.05,1150,682,1.69,0.00%,"15:50 ET"
EZPW,7.86,Put,5.00,03/20/20,196,0.10,0.18,0.25,0.10,1215,719,1.69,48.73%,"11:02 ET"
UBER,31.96,Put,32.50,09/13/19,7,0.95,1,1.05,1.15,1336,789,1.69,49.37%,"15:00 ET"
CLDR,8.85,Call,10.00,10/18/19,42,0.20,0.23,0.25,0.25,940,560,1.68,52.52%,"16:00 ET"
CGC,27.69,Put,27.50,09/20/19,14,1.26,1.29,1.31,1.36,2068,1230,1.68,68.58%,"15:49 ET"
GS,207.45,Put,210.00,09/06/19,0,2.44,2.55,2.67,2.40,510,306,1.67,0.00%,"15:46 ET"
ROKU,170.02,Put,167.50,09/13/19,7,4.35,4.43,4.50,4.50,1451,868,1.67,59.85%,"15:56 ET"
BA,362.9,Put,352.50,09/13/19,7,1.52,1.56,1.59,1.50,637,384,1.66,25.89%,"15:45 ET"
ARLP,16.05,Call,17.50,10/18/19,42,0.00,0.1,0.20,0.16,645,388,1.66,27.75%,"14:22 ET"
LULU,202.72,Call,220.00,10/18/19,42,2.02,2.08,2.13,2.08,669,404,1.66,26.97%,"15:42 ET"
NFLX,291.52,Put,290.00,12/20/19,105,20.85,21,21.15,21.30,969,582,1.66,37.04%,"14:51 ET"
MU,48.97,Put,48.50,09/13/19,7,0.72,0.73,0.73,0.74,1070,649,1.65,35.85%,"15:48 ET"
FB,187.95,Put,180.00,09/13/19,7,0.38,0.39,0.39,0.38,3717,2256,1.65,26.55%,"15:55 ET"
TLRY,32.16,Call,27.00,09/13/19,7,4.95,5.05,5.15,5.20,534,325,1.64,51.96%,"15:00 ET"
SNAP,16.58,Put,16.50,09/13/19,7,0.36,0.37,0.37,0.37,759,464,1.64,45.08%,"15:57 ET"
MU,48.97,Call,49.50,09/13/19,7,0.70,0.71,0.72,0.70,1163,708,1.64,34.31%,"15:51 ET"
SBUX,95.91,Put,96.50,09/06/19,0,0.60,0.63,0.66,0.65,1239,757,1.64,0.00%,"15:51 ET"
WMT,114.91,Put,115.00,09/06/19,0,0.15,0.17,0.19,0.12,1474,897,1.64,0.00%,"15:50 ET"
AAPL,213.91,Put,210.00,09/13/19,7,1.27,1.28,1.29,1.29,6177,3775,1.64,24.40%,"15:56 ET"
CGC,27.69,Put,25.00,09/13/19,7,0.18,0.19,0.19,0.19,511,313,1.63,70.51%,"15:29 ET"
PDD,35.28,Call,38.00,09/20/19,14,0.25,0.3,0.35,0.30,692,424,1.63,41.59%,"15:48 ET"
BA,362.9,Call,367.50,09/06/19,0,0.00,0.01,0.01,0.01,1633,1008,1.62,0.00%,"15:49 ET"
HUN,21.25,Call,21.00,09/20/19,14,0.65,0.73,0.80,0.80,2330,1437,1.62,40.96%,"15:41 ET"
CIEN,39.73,Call,42.00,10/18/19,42,0.66,0.67,0.67,0.67,1467,909,1.61,27.37%,"16:03 ET"
NFLX,291.52,Put,280.00,09/13/19,7,1.17,1.19,1.20,1.22,1468,913,1.61,32.14%,"15:52 ET"
CELG,97.22,Put,95.00,10/18/19,42,0.29,1.1,1.91,1.08,500,313,1.6,16.02%,"15:29 ET"
ATVI,54.78,Call,57.50,09/20/19,14,0.40,0.42,0.43,0.44,537,335,1.6,31.54%,"15:59 ET"
ZM,86.96,Call,91.00,09/06/19,0,0.00,0.03,0.05,0.05,719,450,1.6,0.00%,"15:33 ET"
EA,98.84,Call,104.00,09/13/19,7,0.13,0.14,0.15,0.20,721,452,1.6,27.74%,"15:05 ET"
WYNN,111.85,Call,111.00,09/06/19,0,0.73,0.78,0.84,0.92,754,470,1.6,0.00%,"15:49 ET"
COST,304.14,Put,287.50,09/06/19,0,0.00,0.01,0.01,0.05,1071,669,1.6,0.00%,"13:30 ET"
TSLA,228.59,Call,235.00,09/13/19,7,1.95,1.96,1.98,1.94,1941,1215,1.6,34.17%,"16:03 ET"
AAL,27.81,Call,28.00,09/06/19,0,0.00,0.04,0.07,0.02,2055,1284,1.6,0.00%,"15:56 ET"
ADSK,151.11,Call,150.00,09/06/19,0,1.00,1.07,1.13,1.10,548,345,1.59,0.00%,"15:54 ET"
JPM,112.67,Put,110.00,09/13/19,7,0.36,0.37,0.37,0.37,723,456,1.59,20.92%,"15:42 ET"
V,186.28,Put,182.50,09/13/19,7,0.69,0.71,0.72,0.72,1065,670,1.59,20.78%,"15:48 ET"
RIG,5.07,Call,5.50,09/20/19,14,0.10,0.11,0.11,0.10,1658,1044,1.59,61.18%,"15:46 ET"
ROKU,170.02,Put,155.00,09/13/19,7,1.11,1.13,1.14,1.16,1685,1060,1.59,64.52%,"15:54 ET"
MSFT,139.55,Call,139.00,09/13/19,7,1.73,1.74,1.75,1.66,3426,2155,1.59,16.98%,"15:51 ET"
AMD,30.53,Call,31.50,09/13/19,7,0.34,0.35,0.35,0.33,8482,5346,1.59,41.55%,"15:58 ET"
TSLA,228.59,Call,255.00,09/13/19,7,0.14,0.15,0.16,0.16,637,403,1.58,41.64%,"15:54 ET"
CRWD,76.2,Put,80.00,09/06/19,0,3.70,3.95,4.20,3.95,1350,853,1.58,0.00%,"15:42 ET"
BIDU,102.99,Put,170.00,01/17/20,133,66.75,67.08,67.40,67.25,1500,951,1.58,56.89%,"15:41 ET"
LULU,202.72,Call,205.00,09/13/19,7,2.35,2.39,2.42,2.36,3145,1992,1.58,29.22%,"15:49 ET"
AEO,16.15,Call,17.00,09/20/19,14,0.20,0.23,0.25,0.30,659,419,1.57,48.86%,"14:32 ET"
OXY,45.53,Call,50.00,10/18/19,42,0.31,0.32,0.33,0.32,720,460,1.57,26.02%,"15:53 ET"
MET,46.28,Call,46.50,09/06/19,0,0.01,0.02,0.03,0.01,899,571,1.57,0.00%,"15:46 ET"
ZM,86.96,Call,90.00,09/20/19,14,1.85,1.95,2.05,1.90,1482,943,1.57,46.80%,"15:44 ET"
ACB,6.1,Call,7.00,09/13/19,7,0.06,0.07,0.08,0.07,2792,1776,1.57,96.17%,"15:56 ET"
ROKU,170.02,Call,167.50,09/06/19,0,2.21,2.28,2.35,2.37,5226,3320,1.57,0.00%,"15:58 ET"
AMZN,1834.1,Call,1865.00,09/20/19,14,13.85,14,14.15,14.60,532,342,1.56,18.46%,"14:34 ET"
WMT,114.91,Put,115.00,09/13/19,7,0.99,1,1.01,0.96,1037,665,1.56,14.92%,"15:49 ET"
AXTA,30.29,Call,30.00,09/20/19,14,1.10,1.15,1.20,1.20,3490,2238,1.56,44.00%,"14:58 ET"
SHOP,384.02,Call,400.00,09/13/19,7,2.35,2.43,2.50,2.36,1844,1187,1.55,38.18%,"15:59 ET"
AAPL,213.91,Put,215.00,09/13/19,7,3.10,3.15,3.20,3.11,2089,1351,1.55,21.80%,"15:55 ET"
WORK,27.65,Put,27.00,10/18/19,42,1.60,1.68,1.75,1.70,548,357,1.54,55.57%,"15:50 ET"
AMZN,1834.1,Call,1900.00,09/13/19,7,1.46,1.52,1.57,1.43,2240,1458,1.54,17.19%,"15:59 ET"
MSFT,139.55,Put,137.00,09/06/19,0,0.01,0.01,0.01,0.01,3649,2372,1.54,0.00%,"15:48 ET"
TWLO,124.5,Put,125.00,09/06/19,0,0.60,0.69,0.77,0.60,540,353,1.53,0.00%,"15:47 ET"
DOW,43.3,Call,43.00,09/06/19,0,0.25,0.33,0.40,0.33,609,398,1.53,0.00%,"15:47 ET"
BA,362.9,Call,370.00,09/13/19,7,1.72,1.75,1.78,1.75,1346,877,1.53,21.77%,"16:00 ET"
IBM,140.66,Put,175.00,10/18/19,42,34.15,34.33,34.50,34.30,1550,1010,1.53,37.68%,"15:51 ET"
MU,48.97,Put,48.50,09/06/19,0,0.00,0.01,0.01,0.02,2270,1480,1.53,0.00%,"15:21 ET"
BAC,27.66,Put,27.50,09/13/19,7,0.25,0.26,0.26,0.26,4579,2989,1.53,22.50%,"16:00 ET"
PYPL,110.29,Call,114.00,09/20/19,14,0.47,0.48,0.49,0.49,621,408,1.52,20.69%,"15:54 ET"
FB,187.95,Put,187.50,09/20/19,14,3.05,3.08,3.10,3.10,2148,1409,1.52,23.41%,"15:51 ET"
AMD,30.53,Call,30.00,09/13/19,7,1.01,1.02,1.03,1.03,2655,1752,1.52,43.90%,"15:56 ET"
DIS,139.67,Call,139.00,09/06/19,0,0.60,0.65,0.70,0.65,2784,1837,1.52,0.00%,"15:52 ET"
S,6.84,Call,7.00,09/13/19,7,0.03,0.05,0.06,0.06,542,358,1.51,30.29%,"15:20 ET"
TGT,110,Call,111.00,09/06/19,0,0.00,0.01,0.01,0.01,588,389,1.51,0.00%,"15:22 ET"
ULTA,234.95,Call,237.50,09/06/19,0,0.00,0.03,0.05,0.04,779,517,1.51,0.00%,"16:00 ET"
HD,231.14,Call,230.00,09/13/19,7,3.10,3.18,3.25,3.20,961,637,1.51,19.74%,"15:57 ET"
ROKU,170.02,Call,167.50,09/13/19,7,6.75,6.85,6.95,6.94,3647,2420,1.51,61.42%,"15:58 ET"
ROKU,170.02,Call,175.00,09/06/19,0,0.00,0.01,0.01,0.01,5236,3458,1.51,0.00%,"15:58 ET"
DOCU,55.9,Call,60.00,12/20/19,105,3.10,3.25,3.40,3.25,832,555,1.5,41.20%,"15:05 ET"
ROKU,170.02,Put,160.00,09/13/19,7,2.00,2.03,2.06,2.00,2730,1814,1.5,61.34%,"15:58 ET"
AU,20.88,Call,22.00,09/20/19,14,0.30,0.32,0.35,0.34,4282,2849,1.5,46.15%,"15:51 ET"
DB,7.85,Call,8.00,09/13/19,7,0.08,0.1,0.11,0.11,545,366,1.49,40.58%,"13:28 ET"
UNH,229.57,Call,237.50,09/20/19,14,1.07,1.09,1.11,1.03,596,399,1.49,20.15%,"15:27 ET"
GILD,64.76,Put,64.00,09/06/19,0,0.00,0.03,0.05,0.01,606,406,1.49,0.00%,"14:51 ET"
TSLA,228.59,Put,222.50,09/13/19,7,2.54,2.57,2.59,2.57,994,669,1.49,40.88%,"16:01 ET"
CLF,7.3,Call,7.50,09/20/19,14,0.22,0.23,0.23,0.23,1411,949,1.49,55.75%,"15:26 ET"
MO,44.09,Call,44.00,09/20/19,14,0.71,0.74,0.77,0.80,749,507,1.48,21.55%,"15:46 ET"
BA,362.9,Put,357.50,09/06/19,0,0.02,0.03,0.03,0.03,754,511,1.48,0.00%,"15:54 ET"
CGC,27.69,Call,27.50,09/20/19,14,1.22,1.23,1.24,1.22,4768,3228,1.48,50.80%,"16:00 ET"
AMD,30.53,Put,30.50,09/06/19,0,0.04,0.05,0.05,0.05,5918,3999,1.48,0.00%,"15:58 ET"
NFLX,291.52,Call,295.00,09/06/19,0,0.00,0.01,0.01,0.01,5961,4038,1.48,0.00%,"15:51 ET"
BCS,6.88,Put,7.00,12/20/19,105,0.55,0.58,0.60,0.58,10497,7084,1.48,36.84%,"13:59 ET"
HD,231.14,Call,245.00,11/15/19,70,2.90,2.94,2.97,2.89,696,475,1.47,18.47%,"15:58 ET"
BIDU,102.99,Put,175.00,01/17/20,133,71.85,72.07,72.30,72.10,2100,1431,1.47,58.18%,"15:41 ET"
COST,304.14,Call,312.50,09/06/19,0,0.00,0.02,0.03,0.01,785,537,1.46,0.00%,"15:44 ET"
M,15.45,Put,14.50,09/20/19,14,0.23,0.24,0.25,0.24,1129,771,1.46,50.53%,"15:47 ET"
SNAP,16.58,Put,16.50,09/06/19,0,0.00,0.02,0.03,0.02,1585,1083,1.46,0.00%,"15:30 ET"
MSFT,139.55,Call,134.00,09/13/19,7,5.85,5.88,5.90,5.70,1834,1254,1.46,16.73%,"14:09 ET"
TSLA,228.59,Call,225.00,09/06/19,0,2.89,3.22,3.55,3.19,4505,3076,1.46,0.00%,"16:02 ET"
FB,187.95,Call,190.00,09/06/19,0,0.00,0.01,0.01,0.01,17143,11746,1.46,0.00%,"15:55 ET"
TLRY,32.16,Put,25.00,09/13/19,7,0.05,0.07,0.08,0.09,757,523,1.45,111.42%,"15:47 ET"
NFLX,291.52,Call,305.00,09/13/19,7,0.61,0.63,0.64,0.64,1375,947,1.45,26.96%,"15:46 ET"
BYND,155.07,Put,155.00,09/13/19,7,5.00,5.15,5.30,5.10,1425,981,1.45,61.67%,"16:02 ET"
MSFT,139.55,Put,140.00,09/13/19,7,1.43,1.44,1.45,1.54,1816,1249,1.45,17.62%,"15:51 ET"
SNAP,16.58,Call,16.00,09/13/19,7,0.77,0.78,0.78,0.77,3835,2645,1.45,45.82%,"15:59 ET"
NFLX,291.52,Put,285.00,09/06/19,0,0.00,0.01,0.01,0.01,4202,2903,1.45,0.00%,"15:47 ET"
AMZN,1834.1,Put,1850.00,09/06/19,0,16.80,17.15,17.50,17.00,557,388,1.44,0.00%,"15:58 ET"
ADBE,286.44,Call,287.50,09/06/19,0,0.00,0.03,0.05,0.08,736,511,1.44,0.00%,"15:52 ET"
MCD,220.37,Call,222.50,09/13/19,7,0.58,0.6,0.61,0.61,789,548,1.44,11.59%,"15:47 ET"
CGC,27.69,Call,30.00,09/27/19,21,0.63,0.64,0.65,0.70,940,651,1.44,57.11%,"15:13 ET"
GOOG,1209.27,Put,1200.00,09/06/19,0,0.00,0.05,0.10,0.08,710,498,1.43,0.00%,"14:55 ET"
MDT,108.63,Call,115.00,10/18/19,42,0.53,0.54,0.55,0.55,15837,11088,1.43,16.54%,"15:48 ET"
HD,231.14,Call,232.50,09/27/19,21,3.70,3.8,3.90,3.77,504,354,1.42,19.27%,"15:56 ET"
NTRP,4.35,Put,2.50,10/18/19,42,0.65,0.7,0.75,0.75,529,373,1.42,350.36%,"15:50 ET"
GOLD,17.9,Call,17.00,10/18/19,42,1.41,1.42,1.42,1.39,579,407,1.42,35.20%,"15:50 ET"
AAPL,213.91,Put,130.00,12/20/19,105,0.23,0.26,0.29,0.25,640,452,1.42,44.57%,"15:35 ET"
BA,362.9,Put,357.50,09/13/19,7,2.62,2.67,2.71,2.50,1242,873,1.42,23.80%,"15:43 ET"
SQ,62.34,Put,63.00,09/06/19,0,0.98,1.03,1.08,0.96,1420,1000,1.42,0.00%,"16:00 ET"
CGC,27.69,Call,27.00,09/06/19,0,0.71,0.76,0.80,0.74,2191,1547,1.42,0.00%,"16:02 ET"
BYND,155.07,Call,160.00,09/06/19,0,0.00,0.03,0.05,0.05,2250,1582,1.42,0.00%,"15:41 ET"
AAPL,213.91,Call,212.50,09/06/19,0,1.40,1.43,1.46,1.42,30087,21235,1.42,0.00%,"15:57 ET"
ENPH,25.46,Put,25.00,11/15/19,70,3.50,3.6,3.70,3.60,562,400,1.41,86.61%,"15:45 ET"
DELL,53.66,Put,52.50,09/20/19,14,0.85,0.93,1.00,0.92,1900,1346,1.41,34.24%,"15:51 ET"
TSLA,228.59,Put,190.00,09/13/19,7,0.09,0.1,0.10,0.09,595,424,1.4,61.31%,"16:00 ET"
LULU,202.72,Call,192.50,09/06/19,0,10.20,10.33,10.45,10.40,788,562,1.4,0.00%,"15:42 ET"
HD,231.14,Put,145.00,11/15/19,70,0.03,0.04,0.05,0.05,801,572,1.4,41.48%,"15:52 ET"
T,36.28,Put,35.00,09/27/19,21,0.15,0.16,0.17,0.15,803,572,1.4,17.22%,"15:23 ET"
BA,362.9,Put,355.00,09/13/19,7,2.03,2.05,2.07,2.05,849,606,1.4,25.54%,"16:00 ET"
C,65.99,Put,66.50,09/06/19,0,0.47,0.49,0.50,0.52,2559,1825,1.4,0.00%,"16:01 ET"
FIT,3.49,Call,3.50,09/13/19,7,0.10,0.11,0.11,0.10,3940,2821,1.4,56.59%,"15:49 ET"
MSFT,139.55,Put,141.00,09/13/19,7,2.01,2.03,2.04,2.01,522,376,1.39,15.77%,"15:48 ET"
TLRY,32.16,Call,33.00,09/13/19,7,1.01,1.04,1.06,1.08,548,394,1.39,78.98%,"15:59 ET"
LULU,202.72,Call,195.00,09/13/19,7,8.70,8.8,8.90,8.70,768,551,1.39,30.43%,"15:45 ET"
LULU,202.72,Call,220.00,09/13/19,7,0.10,0.11,0.11,0.10,862,620,1.39,30.74%,"15:45 ET"
NTNX,24.02,Call,35.00,10/18/19,42,0.05,0.13,0.20,0.15,1000,719,1.39,68.25%,"15:38 ET"
BIDU,102.99,Put,185.00,01/17/20,133,81.70,82.05,82.40,82.25,1500,1081,1.39,64.71%,"15:41 ET"
BIDU,102.99,Put,145.00,09/20/19,14,41.80,42.03,42.25,42.10,1800,1298,1.39,89.22%,"15:41 ET"
BIDU,102.99,Put,160.00,09/20/19,14,56.80,57.03,57.25,57.25,1802,1292,1.39,120.52%,"15:41 ET"
MSFT,139.55,Put,139.00,09/06/19,0,0.02,0.03,0.03,0.03,4118,2969,1.39,0.00%,"15:51 ET"
TWTR,45.6,Call,45.00,09/06/19,0,0.47,0.49,0.50,0.48,5300,3823,1.39,0.00%,"15:48 ET"
CRWD,76.2,Call,90.00,09/13/19,7,0.05,0.13,0.20,0.10,520,377,1.38,66.64%,"15:17 ET"
XOM,70.85,Put,70.00,09/06/19,0,0.00,0.02,0.03,0.01,605,437,1.38,0.00%,"14:27 ET"
ULTA,234.95,Put,330.00,09/20/19,14,95.90,96.35,96.80,96.00,701,507,1.38,98.04%,"16:01 ET"
TWLO,124.5,Put,127.00,09/06/19,0,2.52,2.64,2.76,2.48,752,544,1.38,0.00%,"15:47 ET"
JPM,112.67,Put,111.00,09/13/19,7,0.53,0.54,0.54,0.55,1077,783,1.38,19.49%,"15:56 ET"
MPC,52.65,Put,45.00,01/15/21,497,5.80,5.88,5.95,5.90,500,365,1.37,43.84%,"12:09 ET"
AMZN,1834.1,Call,1820.00,09/13/19,7,26.10,26.25,26.40,26.85,658,481,1.37,18.12%,"15:54 ET"
TWTR,45.6,Put,44.50,09/13/19,7,0.37,0.38,0.38,0.36,761,555,1.37,31.78%,"15:46 ET"
WFC,47.29,Put,47.00,09/13/19,7,0.38,0.39,0.40,0.46,1665,1212,1.37,23.59%,"15:02 ET"
BIDU,102.99,Put,165.00,09/20/19,14,61.70,62.05,62.40,62.15,2400,1757,1.37,120.95%,"15:41 ET"
TTD,236.14,Call,245.00,09/06/19,0,0.00,0.03,0.05,0.04,671,495,1.36,0.00%,"15:18 ET"
DXC,34.28,Call,36.00,09/20/19,14,0.60,0.65,0.70,0.62,776,572,1.36,47.43%,"13:13 ET"
LE,11.3,Call,12.50,09/20/19,14,0.05,0.1,0.15,0.10,898,662,1.36,52.21%,"15:37 ET"
UNH,229.57,Put,230.00,09/06/19,0,0.28,0.33,0.38,0.46,984,721,1.36,0.00%,"15:42 ET"
VZ,59.03,Put,56.00,09/27/19,21,0.14,0.15,0.16,0.16,712,529,1.35,19.19%,"14:54 ET"
ZM,86.96,Put,95.00,10/18/19,42,12.00,12.35,12.70,12.31,1031,766,1.35,62.55%,"15:43 ET"
AMZN,1834.1,Call,1820.00,09/06/19,0,12.45,12.95,13.45,13.16,1877,1388,1.35,0.00%,"15:58 ET"
NVDA,179.28,Call,182.50,09/13/19,7,1.80,1.82,1.83,1.83,1921,1424,1.35,31.76%,"15:51 ET"
AMD,30.53,Call,33.50,09/20/19,14,0.17,0.18,0.18,0.17,3616,2674,1.35,41.83%,"15:52 ET"
ATVI,54.78,Call,54.50,09/06/19,0,0.17,0.19,0.20,0.27,518,388,1.34,0.00%,"15:56 ET"
AMZN,1834.1,Call,1875.00,09/06/19,0,0.00,0.01,0.01,0.02,666,496,1.34,0.00%,"15:34 ET"
AMZN,1834.1,Put,1805.00,09/06/19,0,0.01,0.02,0.03,0.01,759,567,1.34,0.00%,"15:54 ET"
TLRY,32.16,Call,33.00,09/06/19,0,0.00,0.01,0.01,0.01,810,604,1.34,0.00%,"15:59 ET"
DOCU,55.9,Put,50.00,09/20/19,14,0.20,0.25,0.30,0.28,997,745,1.34,45.68%,"15:51 ET"
UBER,31.96,Call,32.00,09/06/19,0,0.00,0.03,0.05,0.04,1185,882,1.34,0.00%,"15:44 ET"
AAPL,213.91,Put,210.00,09/06/19,0,0.01,0.02,0.02,0.01,12531,9325,1.34,0.00%,"15:57 ET"
AMGN,207.57,Put,205.00,09/13/19,7,1.72,1.76,1.80,1.78,629,473,1.33,25.79%,"15:49 ET"
YRCW,2.43,Call,3.00,10/18/19,42,0.10,0.12,0.14,0.14,826,619,1.33,97.84%,"15:43 ET"
SQ,62.34,Call,63.00,09/20/19,14,1.25,1.26,1.27,1.24,862,647,1.33,33.64%,"16:00 ET"
BABA,176.94,Call,182.50,09/13/19,7,0.56,0.58,0.59,0.56,1364,1023,1.33,23.68%,"15:59 ET"
DAL,57.9,Put,57.50,09/13/19,7,0.44,0.46,0.48,0.46,620,470,1.32,22.73%,"15:44 ET"
UBER,31.96,Put,32.00,09/06/19,0,0.05,0.08,0.10,0.07,3132,2374,1.32,0.00%,"15:37 ET"
DOCU,55.9,Call,55.00,09/20/19,14,2.10,2.15,2.20,2.10,4833,3674,1.32,42.35%,"15:50 ET"
ZM,86.96,Call,95.00,09/13/19,7,0.25,0.28,0.30,0.28,799,611,1.31,49.71%,"15:49 ET"
CSCO,48.9,Call,50.00,09/13/19,7,0.14,0.15,0.15,0.13,2254,1724,1.31,17.52%,"15:29 ET"
M,15.45,Call,16.50,09/20/19,14,0.06,0.08,0.09,0.08,1307,1009,1.3,33.19%,"15:15 ET"
ZNGA,5.87,Put,5.50,01/17/20,133,0.35,0.37,0.38,0.38,1244,966,1.29,41.05%,"15:32 ET"
GPS,16.82,Call,18.00,09/20/19,14,0.24,0.26,0.27,0.27,3296,2556,1.29,52.12%,"15:41 ET"
FB,187.95,Call,192.50,09/13/19,7,0.58,0.59,0.59,0.59,5492,4253,1.29,19.89%,"15:55 ET"
TGT,110,Call,111.00,09/20/19,14,1.39,1.4,1.41,1.40,510,399,1.28,21.29%,"15:54 ET"
CGC,27.69,Call,29.00,09/06/19,0,0.00,0.02,0.03,0.02,565,442,1.28,0.00%,"12:06 ET"
SBUX,95.91,Put,95.00,09/06/19,0,0.01,0.02,0.02,0.01,1990,1558,1.28,0.00%,"15:51 ET"
T,36.28,Call,40.00,11/15/19,70,0.08,0.08,0.09,0.09,541,426,1.27,15.18%,"16:01 ET"
AVGO,292.14,Call,292.50,09/06/19,0,0.05,0.1,0.15,0.10,594,466,1.27,0.00%,"15:55 ET"
TSLA,228.59,Put,217.50,09/13/19,7,1.44,1.44,1.45,1.45,841,663,1.27,42.77%,"16:03 ET"
APHA,7.08,Call,7.00,09/06/19,0,0.05,0.1,0.15,0.10,1101,867,1.27,0.00%,"15:56 ET"
NFLX,291.52,Call,310.00,09/13/19,7,0.31,0.32,0.33,0.32,1228,969,1.27,28.50%,"15:40 ET"
AAPL,213.91,Put,180.00,11/15/19,70,1.86,1.89,1.92,1.96,1340,1057,1.27,35.61%,"15:19 ET"
SPOT,136.16,Call,135.00,09/13/19,7,2.80,2.85,2.90,2.75,2359,1851,1.27,29.49%,"16:00 ET"
M,15.45,Call,15.50,09/06/19,0,0.01,0.02,0.02,0.01,3179,2508,1.27,0.00%,"15:47 ET"
AMD,30.53,Put,31.00,09/06/19,0,0.46,0.48,0.49,0.48,7359,5793,1.27,0.00%,"15:58 ET"
